User ID,Product ID,Product Name,Brand,Category,Price,Rating,Color,Size
2531,794,Jeans,H&M,Women's Fashion,68.0,4.2067,Black,M
4590,562,T-shirt,Zara,Kids' Fashion,29.0,5.0,Green,L
2301,712,Shoes,Gucci,Kids' Fashion,100.0,5.0,Green,S
2834,60,Shoes,H&M,Kids' Fashion,24.0,2.9191,Yellow,XL
1442,240,Dress,H&M,Men's Fashion,10.0,3.3283,Black,L
690,97,Jeans,Gucci,Men's Fashion,52.0,3.4326,Green,L
3179,430,T-shirt,Nike,Kids' Fashion,92.0,2.6549,Black,S
4114,995,Sweater,Adidas,Kids' Fashion,58.0,4.1701,Red,S
147,973,Jeans,H&M,Kids' Fashion,20.0,3.6361,Red,L
1695,296,T-shirt,H&M,Women's Fashion,25.0,4.3933,White,S
3093,957,Jeans,Nike,Men's Fashion,57.0,5.0,White,L
4490,728,Dress,Zara,Men's Fashion,63.0,2.8465,Yellow,S
3605,226,Sweater,H&M,Men's Fashion,16.0,3.063,Green,XL
83,356,Dress,Zara,Kids' Fashion,68.0,5.0,Black,S
2681,290,Sweater,Zara,Men's Fashion,13.0,5.0,White,S
1949,508,Dress,Gucci,Men's Fashion,25.0,4.7525,Blue,M
4701,864,Sweater,Nike,Men's Fashion,48.0,3.6681,Yellow,L
4822,992,T-shirt,Gucci,Women's Fashion,91.0,5.0,Black,M
744,969,T-shirt,Gucci,Kids' Fashion,26.0,2.1578,Red,L
3004,741,Shoes,Nike,Women's Fashion,81.0,2.7907,Blue,XL
1170,49,Sweater,Gucci,Kids' Fashion,52.0,3.1196,Green,XL
4584,65,Shoes,H&M,Kids' Fashion,33.0,4.235,Yellow,XL
173,951,Sweater,Nike,Kids' Fashion,62.0,3.2365,Black,L
4119,530,Shoes,Adidas,Kids' Fashion,71.0,3.611,Black,M
1016,297,Sweater,Gucci,Kids' Fashion,14.0,3.2154,Blue,XL
3465,897,Jeans,H&M,Women's Fashion,22.0,4.9279,White,S
4703,593,Sweater,H&M,Men's Fashion,89.0,4.0002,White,S
1299,580,Shoes,Adidas,Men's Fashion,92.0,3.8794,Green,S
4423,724,Shoes,Adidas,Women's Fashion,57.0,3.1412,Yellow,S
712,739,Sweater,Gucci,Kids' Fashion,80.0,1.8126,Red,M
813,100,Shoes,Adidas,Kids' Fashion,84.0,2.5416,Red,L
2179,624,T-shirt,Nike,Women's Fashion,70.0,4.358,White,L
4156,420,Jeans,Adidas,Men's Fashion,81.0,4.9535,White,M
1131,935,Sweater,Adidas,Men's Fashion,60.0,2.8508,Black,S
1767,677,Shoes,Gucci,Women's Fashion,68.0,5.0,Blue,L
4300,953,Jeans,Nike,Kids' Fashion,19.0,1.049,Blue,L
4976,961,Jeans,Nike,Women's Fashion,40.0,1.2783,White,L
2812,80,Jeans,Nike,Kids' Fashion,21.0,3.7961,Red,XL
3966,47,Jeans,Zara,Men's Fashion,62.0,1.1684,Green,S
1389,255,T-shirt,H&M,Kids' Fashion,81.0,2.5851,Green,M
1991,222,Dress,Adidas,Kids' Fashion,36.0,1.9296,Yellow,S
3563,564,Shoes,Adidas,Kids' Fashion,31.0,4.8516,Blue,M
1655,596,Dress,H&M,Women's Fashion,35.0,4.136,Black,L
4812,65,Shoes,H&M,Kids' Fashion,33.0,3.4094,Yellow,XL
3229,440,Dress,Zara,Women's Fashion,83.0,5.0,White,L
4188,431,Jeans,H&M,Kids' Fashion,18.0,2.7358,Green,S
2709,357,T-shirt,Adidas,Kids' Fashion,15.0,4.7699,Yellow,L
302,893,Shoes,H&M,Kids' Fashion,76.0,1.6694,Red,S
390,855,Jeans,H&M,Kids' Fashion,88.0,1.3443,Red,L
2219,804,T-shirt,Zara,Kids' Fashion,91.0,3.3445,Black,M
4794,647,Shoes,Adidas,Women's Fashion,60.0,2.1031,Black,M
4177,604,T-shirt,Gucci,Men's Fashion,10.0,3.8771,Yellow,S
2339,93,Shoes,Nike,Men's Fashion,70.0,5.0,White,S
4846,303,Jeans,Gucci,Women's Fashion,94.0,3.6355,White,XL
1294,185,Sweater,Gucci,Men's Fashion,34.0,2.4824,Yellow,L
3750,307,Dress,Zara,Men's Fashion,11.0,3.9632,Yellow,S
3268,942,Shoes,Adidas,Men's Fashion,49.0,2.532,Green,L
1090,632,Dress,Zara,Kids' Fashion,66.0,4.62,Yellow,M
1247,595,T-shirt,Gucci,Women's Fashion,96.0,4.3357,Blue,S
134,913,Shoes,Gucci,Kids' Fashion,56.0,5.0,Black,S
2937,250,Dress,H&M,Women's Fashion,21.0,4.1338,Yellow,XL
2197,832,Jeans,Nike,Women's Fashion,87.0,2.8292,Blue,L
2873,925,Sweater,H&M,Women's Fashion,69.0,3.5794,Blue,S
518,1000,Shoes,Adidas,Women's Fashion,79.0,3.394,White,L
1696,227,Dress,Adidas,Kids' Fashion,20.0,3.7705,Red,S
4473,71,Sweater,Adidas,Women's Fashion,35.0,4.6914,White,M
480,921,Jeans,Gucci,Men's Fashion,24.0,2.6684,Green,S
4350,208,Jeans,Zara,Men's Fashion,79.0,2.5871,White,M
4638,304,Dress,Adidas,Women's Fashion,85.0,1.645,Green,M
3235,398,T-shirt,H&M,Men's Fashion,16.0,2.6496,White,M
3831,897,Jeans,H&M,Women's Fashion,22.0,4.0964,White,S
557,329,Jeans,Nike,Women's Fashion,56.0,4.8217,Blue,XL
2767,11,T-shirt,Adidas,Men's Fashion,51.0,1.0,Red,S
3851,307,Dress,Zara,Men's Fashion,11.0,4.6418,Yellow,S
2122,66,Sweater,H&M,Kids' Fashion,59.0,4.7679,Red,XL
2132,595,T-shirt,Gucci,Women's Fashion,96.0,3.6892,Blue,S
448,338,Sweater,Nike,Women's Fashion,70.0,1.5223,Blue,S
3410,812,Dress,Nike,Women's Fashion,23.0,1.846,Blue,M
1433,293,Sweater,Nike,Men's Fashion,96.0,3.7969,Black,XL
2283,137,Dress,Gucci,Kids' Fashion,90.0,3.8065,Green,S
4859,409,Shoes,Nike,Kids' Fashion,26.0,1.9238,Red,S
4970,967,Shoes,Gucci,Kids' Fashion,85.0,4.5931,Blue,M
4271,243,Shoes,H&M,Men's Fashion,79.0,1.0,White,XL
4639,294,Dress,H&M,Women's Fashion,89.0,5.0,White,XL
4429,212,T-shirt,Adidas,Women's Fashion,71.0,4.2602,White,S
4596,258,Dress,Gucci,Women's Fashion,14.0,3.2377,Yellow,S
4504,24,Jeans,Zara,Women's Fashion,15.0,3.9421,Yellow,XL
1888,844,Sweater,Zara,Kids' Fashion,11.0,3.5116,Blue,M
1749,96,Dress,Gucci,Women's Fashion,30.0,5.0,Red,L
2602,55,Sweater,Adidas,Kids' Fashion,76.0,3.0539,Red,S
3327,479,Sweater,Nike,Men's Fashion,51.0,2.6375,Green,XL
631,76,Jeans,Adidas,Women's Fashion,39.0,2.9312,Black,XL
1077,755,T-shirt,Zara,Women's Fashion,90.0,3.8381,White,S
1827,557,Shoes,Adidas,Women's Fashion,85.0,1.4095,Black,M
3508,96,Dress,Gucci,Women's Fashion,30.0,4.1074,Red,L
2479,102,Sweater,Gucci,Kids' Fashion,19.0,3.8406,Red,S
441,903,Sweater,Nike,Women's Fashion,99.0,2.503,Yellow,M
3651,173,Dress,Nike,Kids' Fashion,21.0,3.1865,Yellow,S
446,688,Sweater,H&M,Kids' Fashion,91.0,1.3253,White,XL
4476,185,Sweater,Gucci,Men's Fashion,34.0,2.0758,Yellow,L
179,420,Jeans,Adidas,Men's Fashion,81.0,5.0,White,M
432,327,Dress,Adidas,Kids' Fashion,72.0,4.3855,White,L
302,418,Jeans,Zara,Men's Fashion,34.0,5.0,Blue,S
4,249,Jeans,H&M,Kids' Fashion,41.0,1.2563,Black,XL
4337,630,T-shirt,Nike,Women's Fashion,84.0,2.0505,White,XL
1367,438,T-shirt,Adidas,Kids' Fashion,86.0,4.5335,Yellow,XL
4637,601,Dress,Adidas,Women's Fashion,44.0,1.8513,White,L
3739,980,T-shirt,H&M,Kids' Fashion,50.0,4.6844,Blue,XL
1467,1000,Shoes,Adidas,Women's Fashion,79.0,3.4943,White,L
2021,693,Shoes,Nike,Men's Fashion,62.0,2.6219,Green,L
2626,77,Sweater,H&M,Kids' Fashion,90.0,2.1857,Blue,L
3755,808,T-shirt,Adidas,Women's Fashion,26.0,4.7075,Yellow,L
49,234,Sweater,H&M,Kids' Fashion,55.0,1.6019,White,S
1669,729,Sweater,Gucci,Kids' Fashion,10.0,3.3594,Yellow,XL
387,824,Shoes,Zara,Women's Fashion,17.0,1.205,White,L
275,11,T-shirt,Adidas,Men's Fashion,51.0,2.1219,Red,S
17,733,Sweater,Adidas,Women's Fashion,75.0,5.0,Black,M
856,523,Sweater,Gucci,Women's Fashion,71.0,1.158,Black,S
1187,385,Shoes,Gucci,Women's Fashion,35.0,3.7886,Yellow,L
4115,27,T-shirt,Adidas,Kids' Fashion,72.0,3.2801,Red,L
1190,697,T-shirt,Nike,Women's Fashion,99.0,5.0,Green,L
2570,807,Jeans,Zara,Men's Fashion,31.0,2.7551,Blue,S
4585,872,Jeans,H&M,Women's Fashion,96.0,5.0,Black,M
302,623,Shoes,Adidas,Kids' Fashion,62.0,2.2782,Green,L
4074,445,Sweater,H&M,Kids' Fashion,74.0,4.2619,Yellow,L
3009,835,T-shirt,Nike,Kids' Fashion,84.0,2.9622,Yellow,XL
4855,874,Dress,Gucci,Kids' Fashion,45.0,3.9055,Yellow,XL
4236,697,T-shirt,Nike,Women's Fashion,99.0,4.8359,Green,L
2056,666,T-shirt,H&M,Women's Fashion,76.0,1.6009,Black,S
2071,329,Jeans,Nike,Women's Fashion,56.0,4.4783,Blue,XL
650,374,Jeans,Nike,Men's Fashion,20.0,2.1984,Black,S
2521,174,Jeans,Adidas,Kids' Fashion,80.0,2.6714,Black,M
2797,846,T-shirt,Nike,Kids' Fashion,26.0,5.0,Yellow,M
1948,319,Jeans,H&M,Men's Fashion,61.0,1.4568,White,L
2407,81,T-shirt,Nike,Women's Fashion,66.0,3.505,Green,S
1458,230,Shoes,Zara,Men's Fashion,82.0,3.6726,Black,S
4950,112,Jeans,Adidas,Men's Fashion,15.0,3.0334,White,S
1296,907,T-shirt,Adidas,Men's Fashion,27.0,2.046,Yellow,L
2905,676,Shoes,Nike,Women's Fashion,11.0,4.1294,Black,L
2857,261,Dress,Zara,Men's Fashion,49.0,3.1329,Yellow,S
1782,329,Jeans,Nike,Women's Fashion,56.0,4.7243,Blue,XL
3731,453,Shoes,Nike,Men's Fashion,34.0,2.6005,Red,S
1640,418,Jeans,Zara,Men's Fashion,34.0,4.3584,Blue,S
1004,164,T-shirt,Nike,Men's Fashion,68.0,2.7419,Red,L
1124,357,T-shirt,Adidas,Kids' Fashion,15.0,3.8187,Yellow,L
3124,931,Dress,Zara,Kids' Fashion,73.0,4.2716,Blue,XL
3066,956,Sweater,H&M,Men's Fashion,88.0,3.5814,Black,M
3435,784,Sweater,Zara,Men's Fashion,46.0,3.1121,White,M
4220,599,T-shirt,H&M,Men's Fashion,80.0,4.3556,Green,S
2282,894,Shoes,Adidas,Men's Fashion,37.0,1.6074,Black,S
2913,640,T-shirt,Zara,Kids' Fashion,72.0,3.0656,Red,S
701,744,Shoes,Zara,Men's Fashion,97.0,2.6513,Black,XL
2294,83,Shoes,Nike,Women's Fashion,49.0,1.0,Blue,L
2440,483,T-shirt,Zara,Women's Fashion,75.0,2.7776,Black,XL
2388,666,T-shirt,H&M,Women's Fashion,76.0,2.1396,Black,S
3649,341,Jeans,Gucci,Men's Fashion,91.0,3.813,Red,XL
3470,494,Sweater,Zara,Kids' Fashion,82.0,4.6744,Green,M
2958,165,Jeans,Gucci,Women's Fashion,67.0,2.9669,White,XL
2739,838,Jeans,Zara,Men's Fashion,60.0,3.0152,Blue,S
3852,281,Jeans,H&M,Women's Fashion,67.0,3.2026,Green,S
2118,102,Sweater,Gucci,Kids' Fashion,19.0,5.0,Red,S
2241,914,T-shirt,H&M,Kids' Fashion,46.0,3.8472,Red,L
490,785,T-shirt,H&M,Men's Fashion,57.0,1.7517,Red,S
4673,773,Shoes,Nike,Women's Fashion,74.0,2.3751,Black,XL
1355,800,T-shirt,H&M,Men's Fashion,38.0,5.0,Red,S
2909,640,T-shirt,Zara,Kids' Fashion,72.0,4.2235,Red,S
4813,305,Shoes,H&M,Women's Fashion,90.0,2.5363,White,L
1456,918,Shoes,H&M,Kids' Fashion,73.0,4.2477,Red,XL
4875,660,Dress,Adidas,Kids' Fashion,41.0,2.8831,Blue,S
3569,359,Dress,Nike,Kids' Fashion,68.0,4.729,Red,L
983,222,Dress,Adidas,Kids' Fashion,36.0,2.3622,Yellow,S
1821,859,T-shirt,Adidas,Women's Fashion,44.0,2.5207,Red,L
4156,854,T-shirt,Adidas,Kids' Fashion,83.0,4.5926,Green,M
3416,692,Dress,Nike,Women's Fashion,39.0,4.7017,Red,XL
2494,923,Sweater,Zara,Men's Fashion,79.0,2.4729,White,L
3922,840,Shoes,Zara,Kids' Fashion,84.0,3.6879,Red,S
1985,849,Dress,Nike,Kids' Fashion,60.0,4.0761,Green,S
2177,920,T-shirt,Gucci,Women's Fashion,95.0,4.5608,Red,M
2398,390,Sweater,Adidas,Women's Fashion,86.0,5.0,Green,M
1897,212,T-shirt,Adidas,Women's Fashion,71.0,3.6681,White,S
4499,316,Jeans,H&M,Women's Fashion,68.0,2.7553,Red,S
1482,463,Dress,Adidas,Men's Fashion,25.0,3.4217,Blue,M
4923,856,Jeans,Gucci,Women's Fashion,93.0,2.655,Green,XL
1765,993,Shoes,H&M,Women's Fashion,33.0,4.1801,Yellow,S
985,346,Jeans,Adidas,Kids' Fashion,19.0,5.0,Yellow,XL
2961,721,Shoes,Zara,Kids' Fashion,77.0,3.086,Blue,M
76,194,Sweater,Adidas,Women's Fashion,92.0,4.0275,White,S
2245,570,T-shirt,Adidas,Women's Fashion,54.0,1.6154,Black,S
1044,251,Jeans,Gucci,Kids' Fashion,87.0,2.2459,White,L
2708,292,T-shirt,Nike,Men's Fashion,63.0,2.5,Green,S
852,732,Shoes,Zara,Women's Fashion,28.0,3.4104,Blue,S
452,357,T-shirt,Adidas,Kids' Fashion,15.0,4.0521,Yellow,L
1286,801,Jeans,Zara,Men's Fashion,39.0,4.3493,Black,XL
4434,189,Jeans,Adidas,Women's Fashion,15.0,3.8239,Blue,L
4246,311,Jeans,Nike,Men's Fashion,55.0,4.776,Black,L
1961,959,Sweater,H&M,Kids' Fashion,45.0,3.261,Yellow,XL
2289,360,Sweater,H&M,Women's Fashion,24.0,2.1348,Black,XL
4378,428,T-shirt,Gucci,Kids' Fashion,34.0,2.4757,Green,M
1744,219,Dress,H&M,Women's Fashion,97.0,1.9725,Green,S
4898,645,T-shirt,Zara,Kids' Fashion,98.0,5.0,Black,S
3225,357,T-shirt,Adidas,Kids' Fashion,15.0,3.0417,Yellow,L
950,967,Shoes,Gucci,Kids' Fashion,85.0,4.3041,Blue,M
694,238,Shoes,Adidas,Kids' Fashion,47.0,2.8476,White,XL
4225,558,Jeans,Adidas,Women's Fashion,23.0,2.0495,Red,XL
1240,623,Shoes,Adidas,Kids' Fashion,62.0,1.9007,Green,L
2841,957,Jeans,Nike,Men's Fashion,57.0,4.6092,White,L
2746,826,Shoes,Adidas,Women's Fashion,92.0,4.4957,Red,S
814,275,Jeans,Nike,Men's Fashion,93.0,4.9869,Green,XL
1126,760,Jeans,Nike,Women's Fashion,57.0,2.8393,Green,S
2752,296,T-shirt,H&M,Women's Fashion,25.0,4.246,White,S
2362,387,Dress,Adidas,Women's Fashion,24.0,1.8739,Green,XL
972,57,Sweater,Adidas,Women's Fashion,52.0,5.0,Red,M
3465,957,Jeans,Nike,Men's Fashion,57.0,5.0,White,L
4970,831,Jeans,Gucci,Kids' Fashion,37.0,3.0013,Black,S
1018,211,Jeans,Zara,Women's Fashion,50.0,3.5791,Green,L
283,638,Sweater,Adidas,Men's Fashion,22.0,5.0,White,M
3180,778,Dress,Nike,Kids' Fashion,80.0,4.8234,White,L
4095,59,Dress,Nike,Kids' Fashion,93.0,4.2029,Blue,M
2412,857,Dress,H&M,Men's Fashion,93.0,5.0,Blue,M
3987,404,Shoes,Adidas,Men's Fashion,71.0,3.2653,Green,M
3701,13,Jeans,Nike,Kids' Fashion,35.0,2.0297,Red,M
3909,108,Sweater,Gucci,Men's Fashion,13.0,5.0,Green,L
4997,370,T-shirt,Nike,Kids' Fashion,58.0,2.9845,White,S
1260,794,Jeans,H&M,Women's Fashion,68.0,3.9316,Black,M
958,919,Shoes,Adidas,Women's Fashion,96.0,2.6058,Red,S
2721,202,Sweater,Nike,Men's Fashion,40.0,5.0,Green,S
1596,317,Dress,Adidas,Women's Fashion,23.0,4.986,Red,XL
491,166,Sweater,Adidas,Kids' Fashion,96.0,5.0,White,L
4277,758,Jeans,Nike,Women's Fashion,51.0,4.2559,Green,M
1672,418,Jeans,Zara,Men's Fashion,34.0,5.0,Blue,S
2666,484,Sweater,Gucci,Men's Fashion,47.0,2.0369,Red,XL
1724,767,Shoes,H&M,Men's Fashion,72.0,5.0,Yellow,L
4813,19,Shoes,Gucci,Women's Fashion,54.0,3.1205,White,M
2714,951,Sweater,Nike,Kids' Fashion,62.0,3.6393,Black,L
2690,23,Jeans,Zara,Kids' Fashion,91.0,4.0879,Yellow,M
4682,517,T-shirt,Gucci,Men's Fashion,74.0,2.755,Blue,M
2387,442,T-shirt,H&M,Men's Fashion,74.0,4.7214,Red,S
1097,63,Jeans,Zara,Kids' Fashion,55.0,5.0,White,L
2698,148,Shoes,Adidas,Women's Fashion,82.0,3.4074,Black,L
4722,211,Jeans,Zara,Women's Fashion,50.0,4.1346,Green,L
1139,23,Jeans,Zara,Kids' Fashion,91.0,5.0,Yellow,M
942,102,Sweater,Gucci,Kids' Fashion,19.0,4.056,Red,S
1872,123,Sweater,Nike,Women's Fashion,65.0,3.2049,Yellow,L
3722,884,Dress,Zara,Men's Fashion,51.0,3.5031,Green,L
3555,464,Shoes,Zara,Men's Fashion,74.0,2.107,Green,L
3841,384,Sweater,H&M,Kids' Fashion,84.0,2.1833,Black,L
3734,444,Dress,Nike,Men's Fashion,31.0,2.404,White,XL
3596,710,Sweater,Zara,Men's Fashion,58.0,1.9896,Red,S
1860,259,Shoes,Nike,Men's Fashion,27.0,2.8749,White,L
1789,723,T-shirt,Nike,Men's Fashion,97.0,1.4278,White,S
4571,365,T-shirt,Nike,Men's Fashion,16.0,3.5708,White,L
2438,2,Shoes,H&M,Women's Fashion,82.0,3.7952,Black,L
2840,278,Jeans,Gucci,Men's Fashion,98.0,4.1681,Black,L
278,324,Sweater,Gucci,Men's Fashion,18.0,4.671,Black,XL
2739,42,Shoes,Zara,Kids' Fashion,43.0,2.1784,Red,S
3737,237,Shoes,Adidas,Men's Fashion,58.0,4.0815,White,S
1722,774,Dress,H&M,Men's Fashion,94.0,2.914,White,L
2285,283,Sweater,H&M,Men's Fashion,80.0,5.0,White,S
792,244,Sweater,Zara,Women's Fashion,85.0,3.59,Blue,XL
1362,790,Shoes,Adidas,Men's Fashion,34.0,1.0,Red,S
3010,259,Shoes,Nike,Men's Fashion,27.0,4.3351,White,L
1114,392,T-shirt,Zara,Men's Fashion,53.0,3.3671,White,S
198,114,Shoes,H&M,Men's Fashion,37.0,2.6779,Red,M
1766,872,Jeans,H&M,Women's Fashion,96.0,5.0,Black,M
1334,648,T-shirt,Gucci,Men's Fashion,20.0,3.5329,White,L
4737,684,Dress,Adidas,Women's Fashion,12.0,4.1059,White,S
858,684,Dress,Adidas,Women's Fashion,12.0,5.0,White,S
53,487,T-shirt,Adidas,Women's Fashion,62.0,3.627,Blue,XL
2777,547,Sweater,H&M,Kids' Fashion,89.0,2.305,Yellow,XL
4343,903,Sweater,Nike,Women's Fashion,99.0,2.4212,Yellow,M
320,470,T-shirt,Adidas,Kids' Fashion,34.0,4.4134,Blue,S
2263,179,Shoes,Adidas,Kids' Fashion,53.0,1.4965,Blue,M
2306,956,Sweater,H&M,Men's Fashion,88.0,5.0,Black,M
4277,385,Shoes,Gucci,Women's Fashion,35.0,4.8658,Yellow,L
2290,45,Jeans,Gucci,Women's Fashion,85.0,5.0,Red,L
3468,474,Dress,H&M,Kids' Fashion,68.0,1.2896,Yellow,L
4230,822,T-shirt,Gucci,Kids' Fashion,48.0,4.4658,Green,XL
1139,844,Sweater,Zara,Kids' Fashion,11.0,3.7182,Blue,M
2430,245,Dress,H&M,Women's Fashion,15.0,2.2935,Black,S
2969,274,Dress,Adidas,Women's Fashion,18.0,2.7241,Red,S
4072,52,Dress,Nike,Kids' Fashion,59.0,4.82,Red,S
1247,189,Jeans,Adidas,Women's Fashion,15.0,3.7751,Blue,L
2857,766,Jeans,Zara,Men's Fashion,40.0,5.0,Green,M
3584,98,Sweater,Gucci,Kids' Fashion,61.0,4.6151,Black,XL
3786,558,Jeans,Adidas,Women's Fashion,23.0,2.1513,Red,XL
715,610,Shoes,H&M,Women's Fashion,62.0,3.2187,Green,M
4617,938,T-shirt,Gucci,Kids' Fashion,100.0,4.0175,Blue,S
3532,591,Jeans,Gucci,Women's Fashion,97.0,3.6818,White,M
627,19,Shoes,Gucci,Women's Fashion,54.0,3.7534,White,M
2200,90,Jeans,H&M,Men's Fashion,37.0,4.3473,Red,XL
4447,124,Sweater,H&M,Men's Fashion,62.0,1.4922,Black,L
4711,748,Sweater,Zara,Kids' Fashion,45.0,3.8004,Red,S
2388,247,Shoes,Zara,Women's Fashion,72.0,1.9465,White,S
1389,537,Jeans,Nike,Men's Fashion,68.0,2.625,Red,M
1747,469,Dress,Nike,Women's Fashion,95.0,5.0,Yellow,XL
4291,901,Jeans,Zara,Men's Fashion,41.0,4.7386,Red,XL
4576,196,Jeans,Gucci,Kids' Fashion,17.0,1.1935,Red,M
3739,800,T-shirt,H&M,Men's Fashion,38.0,5.0,Red,S
2838,529,Shoes,Gucci,Women's Fashion,59.0,1.8284,White,L
1512,270,Sweater,Adidas,Kids' Fashion,60.0,3.7922,Blue,XL
853,972,Jeans,Gucci,Men's Fashion,14.0,5.0,White,XL
4903,455,T-shirt,Gucci,Women's Fashion,51.0,1.0,Blue,M
456,78,T-shirt,Nike,Men's Fashion,76.0,1.7582,White,XL
3504,589,T-shirt,Adidas,Women's Fashion,99.0,1.8926,Red,L
3132,522,Sweater,Adidas,Men's Fashion,80.0,3.7278,Yellow,S
1065,340,Sweater,Adidas,Women's Fashion,32.0,2.3275,Blue,L
1382,944,Sweater,H&M,Kids' Fashion,49.0,2.6407,Black,S
2249,972,Jeans,Gucci,Men's Fashion,14.0,4.915,White,XL
4124,970,Sweater,H&M,Kids' Fashion,19.0,5.0,White,L
2954,410,Jeans,H&M,Kids' Fashion,64.0,4.3499,Green,XL
1252,385,Shoes,Gucci,Women's Fashion,35.0,4.4674,Yellow,L
3406,433,Jeans,H&M,Men's Fashion,59.0,3.3076,Yellow,M
1731,431,Jeans,H&M,Kids' Fashion,18.0,2.4689,Green,S
2517,305,Shoes,H&M,Women's Fashion,90.0,3.735,White,L
2945,854,T-shirt,Adidas,Kids' Fashion,83.0,3.9627,Green,M
4674,973,Jeans,H&M,Kids' Fashion,20.0,4.0445,Red,L
2348,234,Sweater,H&M,Kids' Fashion,55.0,1.8012,White,S
424,528,Shoes,Zara,Men's Fashion,33.0,3.7813,Black,M
2362,395,Shoes,Nike,Women's Fashion,14.0,3.0623,Yellow,M
4312,829,Dress,Adidas,Men's Fashion,19.0,4.191,Black,XL
1822,232,Jeans,Zara,Men's Fashion,49.0,2.3919,Red,S
4922,619,T-shirt,Nike,Women's Fashion,97.0,1.6311,Blue,M
2339,668,Shoes,Zara,Men's Fashion,11.0,1.5955,White,S
2978,595,T-shirt,Gucci,Women's Fashion,96.0,3.4046,Blue,S
301,973,Jeans,H&M,Kids' Fashion,20.0,3.3745,Red,L
4987,59,Dress,Nike,Kids' Fashion,93.0,2.1419,Blue,M
4529,237,Shoes,Adidas,Men's Fashion,58.0,4.4108,White,S
4277,856,Jeans,Gucci,Women's Fashion,93.0,2.6337,Green,XL
2375,910,Sweater,Adidas,Kids' Fashion,34.0,1.8597,Green,S
4434,648,T-shirt,Gucci,Men's Fashion,20.0,3.7023,White,L
289,571,Jeans,Nike,Men's Fashion,23.0,3.8741,Red,M
4365,587,T-shirt,Adidas,Women's Fashion,50.0,2.4553,Blue,XL
37,548,Sweater,Zara,Kids' Fashion,65.0,2.4003,Red,M
3669,480,Dress,Nike,Men's Fashion,70.0,1.9132,Blue,XL
1308,990,T-shirt,Gucci,Men's Fashion,16.0,3.5576,Yellow,S
2340,177,Sweater,Nike,Kids' Fashion,12.0,5.0,Yellow,M
1470,314,Jeans,Nike,Kids' Fashion,94.0,2.6103,Red,L
2726,665,T-shirt,H&M,Women's Fashion,25.0,2.5651,Red,S
3987,926,Dress,Zara,Women's Fashion,73.0,2.6212,Blue,L
2354,284,T-shirt,Zara,Men's Fashion,23.0,4.3939,Black,S
2102,832,Jeans,Nike,Women's Fashion,87.0,2.2521,Blue,L
2536,159,Jeans,Nike,Kids' Fashion,50.0,2.6535,Green,S
1901,818,Dress,Nike,Women's Fashion,36.0,3.6151,Blue,L
1111,289,Sweater,Adidas,Kids' Fashion,18.0,2.927,Blue,M
4650,168,Sweater,Gucci,Women's Fashion,69.0,5.0,Green,XL
3562,220,T-shirt,H&M,Kids' Fashion,42.0,5.0,Blue,L
3786,87,Shoes,Nike,Men's Fashion,41.0,5.0,Red,S
861,942,Shoes,Adidas,Men's Fashion,49.0,2.6376,Green,L
164,959,Sweater,H&M,Kids' Fashion,45.0,3.7516,Yellow,XL
3618,243,Shoes,H&M,Men's Fashion,79.0,1.6274,White,XL
1906,583,Dress,H&M,Kids' Fashion,64.0,4.5419,Green,L
1368,99,Shoes,Nike,Kids' Fashion,93.0,5.0,Yellow,L
211,408,Sweater,H&M,Men's Fashion,62.0,4.1031,White,L
1889,869,Jeans,Zara,Men's Fashion,100.0,1.2924,Black,XL
465,571,Jeans,Nike,Men's Fashion,23.0,2.4043,Red,M
401,635,Jeans,Adidas,Women's Fashion,29.0,1.984,Yellow,XL
3580,290,Sweater,Zara,Men's Fashion,13.0,4.9284,White,S
1478,518,Sweater,Gucci,Men's Fashion,56.0,2.0264,Yellow,S
1832,299,Shoes,Gucci,Kids' Fashion,21.0,4.1755,Green,S
3672,698,Sweater,Zara,Men's Fashion,85.0,2.7895,White,XL
3607,265,T-shirt,H&M,Kids' Fashion,60.0,3.9271,Blue,XL
2844,781,Sweater,Nike,Men's Fashion,85.0,5.0,Green,L
4900,760,Jeans,Nike,Women's Fashion,57.0,4.2338,Green,S
752,886,Dress,Gucci,Men's Fashion,27.0,4.0568,Blue,M
557,833,Sweater,H&M,Kids' Fashion,82.0,1.7566,Yellow,L
283,132,Sweater,Adidas,Women's Fashion,10.0,4.0422,White,M
500,247,Shoes,Zara,Women's Fashion,72.0,3.4057,White,S
154,295,Dress,H&M,Kids' Fashion,56.0,2.0677,Black,XL
4123,756,Jeans,Adidas,Men's Fashion,34.0,1.8496,Black,XL
1225,484,Sweater,Gucci,Men's Fashion,47.0,2.0321,Red,XL
2297,332,Shoes,Zara,Men's Fashion,75.0,3.431,Blue,M
519,91,Jeans,H&M,Kids' Fashion,85.0,3.3804,Green,XL
1281,299,Shoes,Gucci,Kids' Fashion,21.0,2.9183,Green,S
253,952,Dress,Zara,Women's Fashion,60.0,3.3213,Black,L
4749,953,Jeans,Nike,Kids' Fashion,19.0,1.0,Blue,L
1971,940,T-shirt,Gucci,Kids' Fashion,77.0,3.9549,White,XL
3717,592,Jeans,Nike,Kids' Fashion,47.0,1.9617,Yellow,M
2065,335,Sweater,Gucci,Men's Fashion,88.0,3.3692,Red,XL
1585,234,Sweater,H&M,Kids' Fashion,55.0,1.9318,White,S
